0.14194654474447477 0.2753696372048198 -1
0.9650426023886485 0.06434705243654937 -1
0.06272231916363369 0.7034926586411143 -1
0.11067740285882044 0.9323188298499929 1
0.23651356764342113 0.32151208312341806 -1
0.03304119175637987 0.343640708663721 -1
0.33354114443300986 0.45163963820257613 -1
0.4492376432539257 0.17785448327389397 -1
0.012115898752728671 0.49613330573122505 -1
0.006372644062527244 0.19135861208755733 -1
0.6294446133683913 0.07103600951150668 -1
0.7754569280153607 0.41749527240705864 -1
0.259999367189212 0.4636980536497596 -1
0.5858482996399886 0.0626060590586951 -1
0.9273972173012475 0.7176717095507357 1
0.6074393097646201 0.1776456701968372 -1
0.10581959341453162 0.6175977136041938 -1
0.642015705590126 0.573166770469422 1
0.16308119846144375 0.04401923863336099 -1
0.2139992801442412 0.9948682210567514 1
0.27171637120449244 0.8710277826215068 1
0.7152724208832719 0.2702401725681792 -1
0.20016498365131752 0.044356257731298254 -1
0.18792351472287983 0.981618728201659 1
0.4748680414199081 0.6747151775547688 1
0.9643557296521299 0.11338331125216705 -1
0.621419882972768 0.8741288169780208 1
0.33177034545574113 0.907941897755766 1
0.5633210718702085 0.7999639801179222 1
0.7734122310676409 0.8087513524655147 1
0.7362355510215731 0.6286707984116625 1
0.7377842793313524 0.7786541867205561 1
0.17366753672881718 0.7863423081466621 -1
0.254986162022372 0.44803463440565583 -1
0.47961973954771064 0.2130447435191214 -1
0.6531749857970403 0.7999664107353084 1
0.2428259412766619 0.010395010344122602 -1
0.16702716585068078 0.22005505032609174 -1
0.5520471393330593 0.3820156424230341 -1
0.18334383838858648 0.8260116739591966 1
0.6794987404214704 0.7286342394194993 1
0.08863389974911606 0.3677466919359369 -1
0.824858419330919 0.06320187650694209 -1
0.22534029273785994 0.38307888748182906 -1
0.2837491944716093 0.3462491722598138 -1
0.01680778872334754 0.9863933674755649 1
0.3416749952420707 0.01735753632215009 -1
0.8018785687574038 0.7963859493822046 1
0.9468061824141782 0.9501437342700476 1
0.2197331613106166 0.9753793403759042 1
0.585115701644254 0.08564480097413818 -1
0.6697038450922943 0.9690172006968419 1
0.7664100973381427 0.22328245540635705 -1
0.7820914416205789 0.4118891016413889 -1
0.34891496573071024 0.11503986059851379 -1
0.48702080591724983 0.16263236234044753 -1
0.3277096637874858 0.7676237707357563 1
0.896450339997519 0.8436581805157938 1
0.039484780538260766 0.37125012305771865 -1
0.013188724994514067 0.14037458385704493 -1
0.7057336974352191 0.2360151690709591 -1
0.009038718414768998 0.07474886171025197 -1
0.716243118389967 0.11276672380885266 -1
0.7552084997184473 0.8369289607279458 1
0.9076465078685728 0.7327062345755613 1
0.20991435392321733 0.6587431712240405 -1
0.8536554466162297 0.07841233003950832 -1
0.7894631046404414 0.28015221893119835 -1
0.3631683709463296 0.8634659562955755 1
0.42781681181094144 0.35712897861416837 -1
0.07211793547022849 0.46580893731163453 -1
0.05065885983560159 0.5842821873290458 -1
0.6598088650222929 0.10772594720462525 -1
0.09018044104664813 0.14084078610787176 -1
0.12044490450533396 0.42340435305167856 -1
0.17091606548189364 0.6518311726284294 -1
0.8333415721687576 0.3128342281385148 -1
0.16633958294907158 0.16635197321544115 -1
0.37112202262644844 0.7667541527994193 1
0.1950322995200724 0.8557296733440652 1
0.4621507321488876 0.23083789129192533 -1
0.1041298714402642 0.40685277938670805 -1
0.12962309838456387 0.011476543612888523 -1
0.9848806655307407 0.22927727810846055 -1
0.478176982723572 0.780498621692015 1
0.6393276461247162 0.7482593916344181 1
0.12007904398585156 0.36125570821722475 -1
0.33994409844313356 0.443069337809859 -1
0.0581024238064205 0.5327220031983937 -1
0.15985311758113696 0.8591659119403674 1
0.04491458349912614 0.5152409525927456 -1
0.3978059240445285 0.603713617888507 1
0.2127378495697696 0.49412930297965474 -1
0.40996521907534056 0.6999810306282277 1
0.8466770378219936 0.6302453661192962 1
0.7975505872953241 0.5883637248387693 1
0.636376184387146 0.4028527860406522 -1
0.6182291613237195 0.5868529464766038 1
0.8928506643464863 0.9871154191826634 1
0.13195061239674566 0.629548086028755 -1
0.9266541142777213 0.41688769085299626 -1
0.7847244863290359 0.20322461430141336 -1
0.3234635840576803 0.7437573899859474 1
0.4621665714051276 0.536281910525553 -1
0.755044470816158 0.04564247349514339 -1
0.7267196447095636 0.5975588886707993 1
0.023995915468789875 0.9507769428847916 -1
0.22124075388781617 0.21343473071061714 -1
0.08688660744248966 0.43846322332087917 -1
0.574603742246051 0.7432684027097637 1
0.018929859838498597 0.09363300036386457 -1
0.8018523406960488 0.7619823003868823 1
0.8303662974321288 0.33848382709294356 -1
0.06922989823420933 0.930028596933535 -1
0.42769501640565477 0.48775131750661826 -1
0.24865520588254808 0.80178431391076 1
0.6991511940485027 0.24148259639787995 -1
0.30412522994425073 0.15468925241898612 -1
0.4895283605451103 0.9653082115030334 1
0.8211189773608065 0.9286550301032778 1
0.2934287587844694 0.12651241277763348 -1
0.013055683488578107 0.7521262310777064 -1
0.11530766503182976 0.8904450605503382 1
0.8355192269165931 0.5161680421879095 1
0.7742393409276985 0.6775496182697782 1
0.34466458357122387 0.3967472428515766 -1
0.9571832536541334 0.33488527253355505 -1
0.2674575156886365 0.15467476233020716 -1
0.09379605626140475 0.07261173634514184 -1
0.6826444658927012 0.5664688792391824 1
0.8046058421424492 0.7372042720616137 1
0.7556065521966921 0.009352445112764118 -1
0.01949638244317209 0.6364442738912339 -1
0.8447889003375633 0.4683067136633311 -1
0.8948744300011283 0.6371173254341573 1
0.7368230657519703 0.23260438332170252 -1
0.6812763427375153 0.4297160773438655 -1
0.8632158423136286 0.8576802284072106 1
0.31997522709889814 0.9067383594687118 1
0.30262218195684754 0.8463147693870138 1
0.529340130992914 0.19932165241550703 -1
0.4481125275055847 0.9036895877537023 1
0.5020989689620647 0.9100095790589304 1
0.7764316838997245 0.8057131831172851 1
0.6132725170211636 0.486341135798115 -1
0.6684615841996514 0.4563040919889364 -1
0.4266556464682486 0.6578383496659965 1
0.6484696713367116 0.253994885654242 -1
0.6796749835403018 0.3872091447890208 -1
0.13435721648902355 0.21861288757035247 -1
0.5426830121281483 0.7064469414720512 1
0.12205258141813757 0.006532961182259656 -1
0.19882846776455365 0.6997486801029571 -1
0.4577206604395547 0.07644551950824041 -1
0.6773256596543203 0.6151111988429023 1
0.8854465556098774 0.26241110887049324 -1
0.9107334386476895 0.5068562674027602 1
0.2538391409402857 0.5763247637029821 -1
0.6747995559490991 0.23627830099461422 -1
0.43149838928739936 0.6670473272504021 1
0.7923889130813582 0.9847509364703074 1
0.8928235644167853 0.4409372825941945 -1
0.6571428509661275 0.1397665909880641 -1
0.4893859674159132 0.5235768880653326 1
0.947353925290458 0.3058593261483872 -1
0.8865697959150515 0.19535473509705403 -1
0.9866843932064842 0.8760112620104126 1
0.8439144594588753 0.23802604370987135 -1
0.4927351712025675 0.9393885618873586 1
0.07273118295603764 0.34349692372715357 -1
0.08654492752598553 0.07916810557210263 -1
0.7735762097891201 0.564277053478662 1
0.33239468248889537 0.2919475776568221 -1
0.33355376655801183 0.956073239988252 1
0.5224320892791985 0.08894021910095984 -1
0.7033521989838636 0.03798683999507557 -1
0.026401872696628192 0.35324321787391577 -1
0.14993494011646036 0.6874583967134283 -1
0.8065728756297446 0.47965494117637053 -1
0.38524921449728244 0.49687366797678134 -1
0.7142227103224743 0.6405434579958992 1
0.48943172041721716 0.7657449771870772 1
0.3846254125168692 0.6780769318830503 1
0.17251831736957668 0.7497200942777533 -1
0.8526587755513909 0.893263863385886 1
0.5258462008032396 0.726989557076767 1
0.456376746604653 0.770737284041787 1
0.5191495955558653 0.7361251218105298 1
0.1679239699840278 0.5501173452977434 -1
0.051771388924411355 0.33205631084736653 -1
0.6693797091873805 0.6497109090095137 1
0.424339665263063 0.7296250740311339 1
0.2989767975294533 0.35764809851987067 -1
0.3740819580116749 0.7500741828968307 1
0.6705669814185492 0.17593697129493757 -1
0.1620909634351786 0.8097715146250796 -1
0.3272725390507337 0.5195737017474331 -1
0.46078976542514394 0.8001781640394869 1
0.5338169788424649 0.7006423279319448 1
0.5683760155364175 0.9548922498066995 1
0.7074152099489899 0.08507509875658348 -1
0.6710926787927523 0.5258449205865418 1
0.012784068679196126 0.546793003863079 -1
0.7698033784976619 0.6975025849877248 1
0.2884943101061499 0.14026063088722818 -1
0.001612546876535892 0.15061429106596236 -1
0.0904476139462509 0.5311607368749646 -1
0.4937877930196303 0.8418260122193603 1
0.37512209512817585 0.3349556038769643 -1
0.7185786973055153 0.7334534117657828 1
0.8729466671715985 0.2842402006635717 -1
0.8215092790743951 0.7742791238689798 1
0.7872664272419768 0.6951626809041428 1
0.6612382932898856 0.3698308183979966 -1
0.7692829962487278 0.8767092049773159 1
0.9484953662954505 0.5908639008160733 1
0.49956452629574355 0.20103524623006863 -1
0.2000812237802545 0.8498566387382483 1
0.367411882472105 0.5009767409537971 -1
0.3549701641894255 0.8585675845122676 1
